REF_DATE;PARTNER_ID;STATUS;PD;COUNTRY;RATING_MODEL;NACE;COMPANY_SIZE
31.3.2023;vytex152oz8143;P;0.0024036;CA;FKBG30;0729;566.3455476
31.3.2023;sefoz568gn5349;P;0.0106614;BG;FKBG30;4669;12.02065594
31.3.2023;gcsiq881er3476;P;0.0013968;BG;FKBG30;5229;5.49902827
31.3.2023;hlevs895qz4801;D;1;BG;FKBG21;4621;25.30524475
31.3.2023;ozayl376aa9838;P;0.0179122;BG;FKBG30;1623;2.25687687
31.3.2023;rdfmi728nx7682;P;0.0065774;BG;FKBG30;2020;58.86644576
31.3.2023;kbqgi713rx6831;D;1;BG;FKBG21;4531;28.07495522
31.3.2023;poxtw730wz1482;P;0.0101726;BG;FKBG30;2511;5.32416377
31.3.2023;syohm956sm5206;P;0.0239104;BG;FKBG30;2841;6.9731053
31.3.2023;qgxyj710zc2932;P;0.0022732;BG;FKBG30;7810;6.72256845
31.3.2023;qsmsx915cp7571;P;0.0028466;BG;FKBG30;4759;220.9954902
31.3.2023;ozcxw740jd4199;P;0.0086364;BG;FKBG30;2592;44.23049184
31.3.2023;hvbbc824ud3623;D;1;BG;SB*B20;5210;0
31.3.2023;lpqvl467ky7496;D;1;BG;CBIB10;4676;14.482564
31.3.2023;jlaer914sv8828;P;0.0099862;BG;FKBG30;4759;370.577
31.3.2023;zxbpt355ix7993;P;0.0847717;BG;FKBG30;4621;8.02229229
31.3.2023;jzhic830le1350;P;0.0107928;BG;FKBG30;3230;31.65660962
31.3.2023;kbldi240kt3480;P;0.0048788;BG;FKBG30;1089;3.62869397
31.3.2023;gosrj617jj4817;P;0.0185498;BG;FKBG30;8020;2.91134049
31.3.2023;uwkry428ki2427;P;0.0038843;BG;FKBG30;4661;21.9828193
31.3.2023;hierr496ly3287;P;0.0094372;BG;FKBG30;7311;6.83300919
31.3.2023;jvxeh774ov6289;D;1;BG;FKBG20;4711;2.31925543
31.3.2023;krhqr881pm4814;P;0.0190258;BG;FKBG30;4771;9.3598523
31.3.2023;svlno692jb3245;P;0.0146585;BG;FKBG30;4771;2.17660282
31.3.2023;mrlxi705mb2212;P;0.0037303;BG;FKBG30;4941;10.05879899
31.3.2023;lrcia383ln4042;D;1;BG;FKBG20;0119;0.00869209
31.3.2023;wuaik904uh1096;P;0.012254;BG;FKBG30;0220;3.19511182
31.3.2023;wjfkr238iw3101;P;0.0072237;BG;FKBG30;4778;2.2001226
31.3.2023;gasxy693sq1668;P;0.0298872;BG;CBIB10;8010;2.25380907
31.3.2023;dlneo589tu3412;D;1;BG;SB*B30;9604;0.02096328
31.3.2023;lrhyj370wz9861;P;0.0024409;BG;FKBG30;3514;41.77625328
31.3.2023;xilsy834ty8223;P;0.019147;BG;SM*B30;1013;1.37130579
31.3.2023;nhdhi985ap7328;P;0.0445673;BG;SBIB10;2822;0.02863278
31.3.2023;aabjg128tc5992;P;0.0050841;NL;FKBG30;6420;1826.066997
31.3.2023;xkcam689ki7904;P;0.0068931;BG;FKBG30;4649;0.04908477
31.3.2023;cenfo665iu8178;P;0.0008389;BG;FKBG30;3514;357.7748069
31.3.2023;cbglm926ua9253;D;1;BG;PB*B20;9700;0
31.3.2023;ulibr152ck5604;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;mrixc812jl2290;P;0.0025372;BG;PB*B20;9700;0
31.3.2023;arvdr923ds2950;P;0.0111976;BG;PB*B20;9700;0
31.3.2023;nbrvn514px4911;P;0.0033745;BG;PB*B20;9700;0
31.3.2023;ieegx991ta8523;P;0.0477481;BG;PB*B20;9700;0
31.3.2023;oguqb892rv6071;P;0.0096233;BG;PB*B20;9700;0
31.3.2023;kwdry675tf3517;P;0.0691162;BG;PB*B20;9700;0
31.3.2023;pqxfx688sk3384;P;0.0594012;BG;PB*B20;9700;0
31.3.2023;jiewh611hw5280;P;0.0014296;BG;PB*B20;9700;0
31.3.2023;xdpwj579wx6729;P;0.0354913;BG;PB*B20;9700;0
31.3.2023;fyynq154qb9644;P;0.1450826;BG;PB*B20;9700;0
31.3.2023;hlbfm223xq8407;P;0.0049349;BG;PB*B20;9700;0
31.3.2023;jetvx116yb6684;P;0.0267788;BG;PB*B20;9700;0
31.3.2023;kpero249gw9866;P;0.0042377;BG;FJHB10;3312;8.36741959
31.3.2023;tpkxm206vf4558;P;0.0073141;BG;CJHB10;4776;2.23642488
31.3.2023;nczwp214kz1255;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;bmgpg899no7745;P;0.0081751;BG;PB*B20;9700;0
31.3.2023;zoesv326fz3022;P;0.0053253;BG;CJHB10;4941;2.2052356
31.3.2023;hbtth873qp5339;P;0.0053662;BG;FJHB10;0111;2.53195611
31.3.2023;ubdev957mg8637;P;0.0081612;BG;CJIB10;4690;3.66908664
31.3.2023;qokgm919df2119;D;1;BG;CJIB10;0147;1.8672665
31.3.2023;iague231an5944;P;0.002126;BG;CJHB10;5610;2.49667643
31.3.2023;vuhpz233dz9673;D;1;CY;AUSF00;3514;58.722
31.3.2023;wgyec292eg5614;P;0.0048577;BG;CJHB10;4661;57.31107207
31.3.2023;gjmdh116cq9900;P;0.010189;BG;FJHB10;4941;1.89794448
31.3.2023;gpvaq808yh4127;D;1;BG;AUSF00;2931;1.15093562
31.3.2023;cwxlo723hp9823;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;yymry447zr4757;P;0.0091274;BG;CJHB10;2222;22.64495241
31.3.2023;kiceb144ln6718;P;0.0037047;BG;SMJB10;4941;1.33500351
31.3.2023;zehhm279lp8930;D;1;BG;SAJB10;0147;0.11095203
31.3.2023;hijlb298it2732;P;0.0134638;BG;FJHB10;4690;15.04448237
31.3.2023;vxuay756us1347;P;0.0133916;BG;CJHB10;4673;1.74148677
31.3.2023;bksvz533mt6047;P;0.3885245;BG;PB*B20;9700;0
31.3.2023;jskng747tq3527;P;0.0141793;BG;CBIB10;4646;2.19654351
31.3.2023;vadil604uu9368;P;0.2354358;BG;PB*B20;9700;0
31.3.2023;lxdsx452up4171;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;llidj801qp7491;P;0.1600537;BG;PB*B20;9700;0
31.3.2023;bklnx663hr5723;P;0.011727;BG;CJHB10;4621;2.28806615
31.3.2023;alyjg389oo9390;P;0.0017913;BG;FJHB10;2015;351.0317864
31.3.2023;iafmh261es1461;P;0.0184947;BG;FJHB10;4675;2.33050403
31.3.2023;xdoec124dc3163;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;aiakl556vy9977;P;0.0060565;BG;PB*B20;9700;0
31.3.2023;ckiek794po3574;P;0.0139219;BG;CJHB10;4120;3.18130673
31.3.2023;swoxk363rh2895;P;0.0045606;BG;CJHB10;4621;5.39676833
31.3.2023;ipilo738sc8643;P;0.0018225;BG;PA*B10;9700;0
31.3.2023;yfohl176cd2216;P;0.0046206;BG;PB*B20;9700;0
31.3.2023;zykrx553lp8808;D;1;BG;AUSF00;4941;0.07055935
31.3.2023;khefe457sl4318;P;0.0070085;BG;CJHB10;4941;11.12127977
31.3.2023;zzphj917ps6182;P;0.0109796;BG;FJHB10;4711;1.57940477
31.3.2023;rqezi313dc2210;P;0.0150624;BG;SAJB10;4531;0.32211881
31.3.2023;hdtlx957tt9436;P;0.0054757;BG;PB*B20;9700;0
31.3.2023;stthh355gg3560;P;0.0072838;BG;SMJB10;4633;1.44339905
31.3.2023;cagtv329kq3505;P;0.0027635;BG;CJIB10;4531;29.6410662
31.3.2023;dwztk774bv1808;P;0.0074915;BG;SAJB10;6201;0.07311585
31.3.2023;pxtbe718os9786;P;0.0014197;BG;FJHB10;2042;4.68861824
31.3.2023;xecbo648ei6561;P;0.0175431;BG;FJHB10;4673;12.83720156
31.3.2023;dnpiu831xp1761;P;0.0065228;BG;FJHB10;5610;8.16187711
31.3.2023;jrxoe656ef4939;P;0.0393989;BG;SMJB10;4619;1.46589623
31.3.2023;csrzk316bf4704;P;0.0171746;BG;FJHB10;4649;3.47683795
31.3.2023;iuqup840jm1074;P;0.0090135;BG;FJHB10;4673;5.2684321
31.3.2023;efwwo211ei9749;P;0.0036061;BG;PB*B20;9700;0
31.3.2023;uxube203hh2568;P;0.0284009;BG;CJHB10;6832;1.88567329
31.3.2023;fdaft285mx9588;P;0.006238;BG;FJHB10;4941;0.19224868
31.3.2023;pyyga444de9118;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;hmmhv350ju9018;P;0.1321546;BG;FJHB10;4741;1.97515074
31.3.2023;fhwfj496tl4015;P;0.0137562;BG;CJHB10;2016;24.88751289
31.3.2023;epmvf841rw1559;P;0.0047193;BG;PB*B20;9700;0
31.3.2023;axxoz766us7172;P;0.0087074;BG;CJHB10;4671;2.80345625
31.3.2023;lyfum187oj4854;P;0.0033919;BG;CJHB10;4719;0.00051129
31.3.2023;ayfmm480ej4973;P;0.0183088;BG;CJHB10;4635;36.87544566
31.3.2023;aioox947fw3541;P;0.0083976;BG;CJHB10;4639;3.25033219
31.3.2023;mzplj400pw2837;D;1;BG;SAJB10;7490;0.47295222
31.3.2023;kksen437oy8282;P;0.002611;NL;CBIB10;6420;0
31.3.2023;iutvw205ty7603;P;0.0069294;BG;FJHB10;2014;32.3775422
31.3.2023;waezf367vd8036;P;0.0249841;BG;FKBG30;7490;2.97065125
31.3.2023;vklgx248po9070;P;0.021757;BG;PA*B20;9700;0
31.3.2023;xfvtw996hm2994;P;0.0024486;BG;PB*B20;9700;0
31.3.2023;dhqwe188xg4117;P;0.0676106;BG;PB*B20;9700;0
31.3.2023;maobv744bv3349;D;1;BG;PB*B20;9700;0
31.3.2023;bapxl436pl8080;P;0.0017369;BG;PB*B20;9700;0
31.3.2023;zihzs750tn4102;P;0.0026546;BG;PB*B20;9700;0
31.3.2023;dsncw740tp3130;P;0.0017016;BG;PB*B20;9700;0
31.3.2023;iucgf210zw2642;P;0.0980313;BG;PB*B20;9700;0
31.3.2023;nypdu949bn4595;P;0.0111572;BG;PB*B20;9700;0
31.3.2023;mfbcj760ph6766;D;1;BG;PB*B20;9700;0
31.3.2023;cdyrd495ew2490;P;0.0023051;BG;PB*B20;9700;0
31.3.2023;cgcgs869yw8693;P;0.0015345;BG;PB*B20;9700;0
31.3.2023;nwuxc269mz7957;P;0.004292;BG;PB*B20;9700;0
31.3.2023;iaafc593wr5912;P;0.0087493;BG;PB*B20;9700;0
31.3.2023;yascl677hz7547;P;0.0132484;BG;PB*B20;9700;0
31.3.2023;adhye592fq2109;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;cgtae627dh8073;P;0.0181583;BG;PB*B20;9700;0
31.3.2023;bekqy712lq1471;P;0.0015164;BG;PB*B20;9700;0
31.3.2023;arjhz340db7204;P;0.0078702;BG;PB*B20;9700;0
31.3.2023;nbwus549rt7351;P;0.020066;BG;PB*B20;9700;0
31.3.2023;ygcoy704la7098;D;1;BG;PB*B20;9700;0
31.3.2023;nirbs258vs6604;D;1;BG;PB*B20;9700;0
31.3.2023;hgadh698zg1447;D;1;BG;PB*B20;9700;0
31.3.2023;xigab210ze7881;D;1;BG;PB*B20;9700;0
31.3.2023;xifny835cb2606;P;0.2164586;BG;PB*B20;9700;0
31.3.2023;mzkat745gc2314;P;0.0186818;BG;PB*B20;9700;0
31.3.2023;cxgqp415gu3317;P;0.0038685;BG;PB*B20;9700;0
31.3.2023;tzejo987ml5209;P;0.0353083;BG;PB*B20;9700;0
31.3.2023;mkewk413co1127;P;0.0020551;BG;PB*B20;9700;0
31.3.2023;weqzq818bv5096;P;0.003381;BG;PB*B20;9700;0
31.3.2023;wbbaa366ih2444;P;0.0087493;BG;PB*B20;9700;0
31.3.2023;vsljt530ho2078;P;0.0406553;BG;PB*B20;9700;0
31.3.2023;kgihx799qb5229;P;0.0096863;BG;PB*B20;9700;0
31.3.2023;vndzi538rn6579;P;0.0087979;BG;PB*B20;9700;0
31.3.2023;rlfru266kj3960;P;0.0715553;BG;PB*B20;9700;0
31.3.2023;haebl279ye2625;P;0.1440443;BG;PB*B20;9700;0
31.3.2023;ktdxu435up5979;D;1;BG;PB*B20;9700;0
31.3.2023;ljvyh415mm2340;P;0.0115202;BG;CJHB10;4675;3.70027592
31.3.2023;rztnl431sr5332;P;0.112448;BG;CJIB10;4211;34.2514556
31.3.2023;rjdfr208ii9082;P;0.0087074;BG;CJHB10;4671;2.80345625
31.3.2023;nqmiw770yz2167;P;0.0036348;BG;SJIB10;4941;1.90663658
31.3.2023;biefl103vs6482;P;0.0085785;BG;CJHB10;4673;1.74148677
31.3.2023;hmaxd758ip3345;P;0.0168587;BG;SMJB10;4120;0.92391855
31.3.2023;wmgrb708nc3423;P;0.0022949;BG;PB*B20;9700;0
31.3.2023;uklhl999oh4800;P;0.0059562;BG;FJHB10;2221;1.8739134
31.3.2023;pamwn160id8833;P;0.0066082;BG;FJHB10;6820;3.66806404
31.3.2023;tmphg364bp1498;P;0.0065278;BG;CJHB10;4339;9.15277592
31.3.2023;zpnab218ny3813;P;0.0111512;BG;FJHB10;4791;5.84108777
31.3.2023;mglnk636fs6597;P;0.0331897;BG;CJHB10;5610;1.65405452
31.3.2023;ierqn483tl3784;P;0.0022103;BG;PB*B20;9700;0
31.3.2023;fxjvv592ck6500;P;0.0042357;BG;PB*B20;9700;0
31.3.2023;ebsiy788yy8641;P;0.032655;BG;SMJB10;4120;0.01687289
31.3.2023;ykpka707od3422;P;0.0094443;BG;FJHB10;4511;73.81224729
31.3.2023;ruzop663gq2805;P;0.0024359;BG;SMJB10;1013;1.37130579
31.3.2023;oxbak172iq3564;P;0.0159366;BG;FKBG30;4291;8.20022458
31.3.2023;iylry951up5359;P;0.023573;BG;FJHB10;4643;5.20042924
31.3.2023;mgcdk723ct1832;P;0.0088129;BG;FJHB10;4120;40.02198401
31.3.2023;ggkvt210yy9576;P;0.0032344;BG;PB*B20;9700;0
31.3.2023;xmnid660kc2104;P;0.0128718;BG;FJHB10;4621;136.7000652
31.3.2023;xszbg473ip6775;P;0.0069294;BG;FJHB10;6820;0
31.3.2023;xgnrh241by6997;P;0.0199518;BG;CJHB10;0113;0.00051129
31.3.2023;xsqtp251wu2629;P;0.0366835;BG;FJHB10;4120;1.31455152
31.3.2023;gswai935si2010;P;0.0050336;BG;PB*B20;9700;0
31.3.2023;wbhgd869qp4875;P;0.0065212;BG;PA*B20;9700;0
31.3.2023;mlcbo683zh6894;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;oxzjv580wm5520;D;1;BG;PB*B20;9700;0
31.3.2023;omxrt379vf6565;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;xjjic836pv8386;P;0.0125819;BG;PB*B20;9700;0
31.3.2023;ibrua936ik6146;P;0.0024367;BG;PB*B20;9700;0
31.3.2023;uqkpq954mu9571;P;0.0081656;BG;PB*B20;9700;0
31.3.2023;yufxf564ze9220;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;zfzjn387vg6116;P;0.0020515;BG;PB*B20;9700;0
31.3.2023;iijqy483ch3854;P;0.0644405;BG;PB*B20;9700;0
31.3.2023;miguu314hn8670;P;0.0197894;BG;PB*B20;9700;0
31.3.2023;xhkia698sj2587;D;1;BG;PB*B20;9700;0
31.3.2023;rqead336fg7143;P;0.2527652;BG;PB*B20;9700;0
31.3.2023;sauyz910ca3180;P;0.3060021;BG;PB*B20;9700;0
31.3.2023;mepmc115db5574;P;0.0868424;BG;PB*B20;9700;0
31.3.2023;ktcav974ci8471;P;0.0016338;BG;PB*B20;9700;0
31.3.2023;bdujm148ib1340;P;0.0222258;BG;PB*B20;9700;0
31.3.2023;hgoli406bj7756;P;0.0051874;BG;PB*B20;9700;0
31.3.2023;onqru249vt3872;D;1;BG;PB*B20;9700;0
31.3.2023;icrjc516vh1781;P;0.0110077;BG;PB*B20;9700;0
31.3.2023;aduqj589kh8614;P;0.0064535;BG;PB*B20;9700;0
31.3.2023;noszx829cz5802;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;psfnz800pp2719;P;0.0081751;BG;PB*B20;9700;0
31.3.2023;bxopf226ic3025;P;0.003618;BG;PB*B20;9700;0
31.3.2023;pmoyw752me7956;P;0.0050242;BG;PB*B20;9700;0
31.3.2023;yjqpu959xy4042;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;ijbtd193zv3635;P;0.0025571;BG;PB*B20;9700;0
31.3.2023;kvkkv868tk6945;P;0.0090915;BG;PB*B20;9700;0
31.3.2023;qzpuw341mr4262;D;1;BG;PB*B20;9700;0
31.3.2023;kvoog342eb8022;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;fcapo180pq7514;D;1;BG;FKBG30;7490;0
31.3.2023;ugeym952nw1431;P;0.0054757;BG;PB*B20;9700;0
31.3.2023;fjgrk160jk1109;P;0.0060442;BG;PB*B20;9700;0
31.3.2023;tozua880pk1345;P;0.0193846;BG;SJIB10;9700;0
31.3.2023;yxaih168we8070;P;0.0103827;BG;CJHB10;2363;2.85202972
31.3.2023;vcwoc408my8943;P;0.0173872;BG;CJIB10;7311;3.84855284
31.3.2023;jmuwl597ds6244;P;0.0069078;BG;CJIB10;3230;6.18979416
31.3.2023;inbmc462fm8601;P;0.0130897;BG;CJHB10;4638;0
31.3.2023;nwfox848yh7382;P;0.0274457;BG;PB*B20;9700;0
31.3.2023;zlbve752gf6520;P;0.0104233;BG;FJHB10;0111;1.37539619
31.3.2023;xlbyi667sj5588;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;elsdx268zk4409;P;0.029627;BG;CJHB10;4646;9.76326777
31.3.2023;bilyj875fa4778;P;0.0051176;BG;CBIB10;5510;1.08957966
31.3.2023;nktfe622qz6657;P;0.0042357;BG;PB*B20;9700;0
31.3.2023;pppli417ky8407;P;0.0098908;BG;CJHB10;4941;2.49054083
31.3.2023;klikj916kg2392;P;0.0022103;BG;PB*B20;9700;0
31.3.2023;buxip171on9322;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;iczvq202xd2275;P;0.0125863;BG;CJIB10;1071;2.02679201
31.3.2023;dxtwh712np5232;P;0.0143281;BG;SJIB10;9329;0.12066672
31.3.2023;whytj616ow2873;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;xdhtg614cz4300;P;0.0065964;BG;FJHB10;4669;3.80764886
31.3.2023;jvnrw270rq9247;P;0.0097959;BG;CJHB10;0141;1.28847524
31.3.2023;fqzjw346ly5043;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;vrpep293ij2665;P;0.0097749;BG;CJHB10;4531;1.65507712
31.3.2023;wdgrk778al7842;P;0.0420806;BG;CJHB10;4649;6.3017688
31.3.2023;pania918rk9427;P;0.0084966;BG;FJHB10;4771;9.72594289
31.3.2023;vqatj427hy7336;P;0.0481596;BG;CJHB10;8020;2.82646474
31.3.2023;cphrp916or6022;P;0.0102184;BG;CJHB10;1107;0.14367521
31.3.2023;ctlqy510hq5242;P;0.006411;BG;FJHB10;4791;3.59801598
31.3.2023;owcmo339rx8227;P;0.0064564;BG;CJHB10;2363;0.45045503
31.3.2023;bpiyt793vg7586;P;0.0032344;BG;PB*B20;9700;0
31.3.2023;alpyu455ix6618;P;0.0064812;BG;CJHB10;4624;2.27017066
31.3.2023;oouan306hp7297;P;0.008328;BG;FKBG30;4759;6.8135798
31.3.2023;jmjco176gk4802;P;0.003999;BG;SAJB10;4120;2.26301247
31.3.2023;ubdra871ym1107;P;0.0031715;BG;PB*B20;9700;0
31.3.2023;wrzwy920kk8225;P;0.0104233;BG;SM*B30;0111;1.37539619
31.3.2023;tvjhf508yi2012;P;0.0081689;BG;FJHB10;4941;11.12127977
31.3.2023;wfyms706hj9422;P;0.0215242;BG;FKBG30;4671;2.26250117
31.3.2023;uqhwv733ha8642;P;0.3880162;BG;CBIB10;4690;6.37181686
31.3.2023;hdxfu660xw3491;P;0.0123123;BG;PA*B10;9700;0
31.3.2023;xnpfu285uw1612;P;0.0054847;BG;PB*B20;9700;0
31.3.2023;vvulg146do9370;P;0.0295022;BG;PB*B20;9700;0
31.3.2023;bqeqp484ys2775;P;0.0022124;BG;PB*B20;9700;0
31.3.2023;ddrfn441ag9479;P;0.0059454;BG;PB*B20;9700;0
31.3.2023;drnuk150ik1369;P;0.0035889;BG;PB*B20;9700;0
31.3.2023;srebk866ay6496;P;0.0032344;BG;PB*B20;9700;0
31.3.2023;liqgt565qk8897;P;0.1480538;BG;PB*B20;9700;0
31.3.2023;autop474zb4388;P;0.003157;BG;PB*B20;9700;0
31.3.2023;xzlpx678xl6791;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;xnjkq989fy7453;D;1;BG;PB*B20;9700;0
31.3.2023;tbqpv514ds9426;D;1;BG;PB*B20;9700;0
31.3.2023;fwpgo268uo8538;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;bclqn556ze2365;P;0.0017369;BG;PB*B20;9700;0
31.3.2023;harej258sc5456;P;0.0119592;BG;PB*B20;9700;0
31.3.2023;yjqiz585dq5162;P;0.0195739;BG;PB*B20;9700;0
31.3.2023;vnjmy386bv3638;P;0.0035872;BG;PB*B20;9700;0
31.3.2023;jqnkh741bl7119;D;1;BG;PB*B20;9700;0
31.3.2023;vzplc666yk7698;P;0.0497178;BG;PB*B20;9700;0
31.3.2023;vimed746sz3698;D;1;BG;PB*B20;9700;0
31.3.2023;ixymq595lz9057;P;0.0017685;BG;PB*B20;9700;0
31.3.2023;qbqpg322dc2579;P;0.0212941;BG;PB*B20;9700;0
31.3.2023;cqavu136nh6016;D;1;BG;PB*B20;9700;0
31.3.2023;puemq503ew8501;D;1;BG;PB*B20;9700;0
31.3.2023;qpvmo865wt3048;P;0.0123268;BG;PB*B20;9700;0
31.3.2023;gitow635xb4109;D;1;BG;AUSF00;9700;0
31.3.2023;tfxwh972by3061;D;1;BG;FKBG30;4649;0
31.3.2023;izzyg755gu7907;P;0.0095098;BG;PB*B20;9700;0
31.3.2023;rsxje782gy7705;P;0.0063909;BG;CJHB10;4729;3.72737481
31.3.2023;jjmlw580mg6468;P;0.0034793;BG;CJHB10;4638;3.92371389
31.3.2023;ixdlc342hy7569;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;mntrn438ei4792;P;0.0096398;BG;SAJB10;4941;0.1533899
31.3.2023;ihvsm636zn7354;P;0.0126802;BG;PB*B20;9700;0
31.3.2023;qzrez643sf2689;P;0.0145385;BG;PB*B20;9700;0
31.3.2023;uqovm831sp5707;P;0.0469703;BG;CJHB10;4299;1.99509142
31.3.2023;aduri121ua5989;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;eopwm699qj4765;P;0.0186958;BG;SAJB10;4941;0.03783617
31.3.2023;pgbce291rc8065;P;0.0046351;BG;SAJB10;4759;0.20963287
31.3.2023;nwguq160yu1220;P;0.0219174;BG;CJHB10;4211;4.22895981
31.3.2023;hpdbz228id8443;P;0.0231038;BG;SMJB10;4120;0.56242966
31.3.2023;jpbtu391kx7375;P;0.1201142;BG;PB*B20;9700;0
31.3.2023;itjyu252wp3227;P;0.0027086;BG;CJHB10;4671;33.29379126
31.3.2023;topcp857sw1170;P;0.0023592;BG;CJHB10;4399;4.19623663
31.3.2023;hglnp406ry3380;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;gtjvr631qy7601;P;0.0125695;BG;CJIB10;4211;1.8580631
31.3.2023;fnwos490nn5104;P;0.003341;BG;CJIB10;3511;0.5051641
31.3.2023;eqdnr842qo8968;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;osspi236tb8536;P;0.0328816;BG;CJHB10;4120;1.27313625
31.3.2023;eksbc946eg1986;P;0.0054757;BG;PB*B20;9700;0
31.3.2023;qhsii822sj1227;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;rkgjp483uz5734;P;0.0069919;BG;PB*B20;9700;0
31.3.2023;uvegd390fo2482;P;0.0060497;BG;FJHB10;4941;2.56825839
31.3.2023;idyfm927gz7825;P;0.0106624;BG;FKBG30;4690;5.04039244
31.3.2023;vezkr553nm1957;P;0.0094882;BG;FKBG30;4690;22.37549747
31.3.2023;nzoxu665yu6097;P;0.0298002;BG;CJHB10;6820;1.88209419
31.3.2023;ybnip678ll5660;P;0.0141793;BG;CBIB10;4669;5.97198049
31.3.2023;buuif994xz8988;P;0.0079166;BG;SAJB10;4673;0.08845484
31.3.2023;pihke313sa9311;P;0.0065278;BG;FKBG30;4778;2.61836576
31.3.2023;izcjn741zd4604;P;0.080504;BG;SMJB10;3109;0
31.3.2023;spoqy592dh3150;P;0.0201361;BG;FJHB10;4635;13.4507612
31.3.2023;guwmn938ks2888;P;0.0015345;BG;PB*B20;9700;0
31.3.2023;idffa363nh5404;D;1;BG;PB*B20;9700;0
31.3.2023;fsjlo551vr2161;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;dfmus589fw7971;P;0.0025308;BG;PB*B20;9700;0
31.3.2023;wfvwc109lw9767;P;0.0307773;BG;PB*B20;9700;0
31.3.2023;ddgws759pc6281;P;0.0159773;BG;PB*B20;9700;0
31.3.2023;cuemc782yj2315;P;0.0076917;BG;PB*B20;9700;0
31.3.2023;qtlpl127eh4275;P;0.0712949;BG;PB*B20;9700;0
31.3.2023;dqoxa203yv6741;P;0.0054757;BG;PB*B20;9700;0
31.3.2023;zefvg109aj2309;P;0.0013329;BG;PB*B20;9700;0
31.3.2023;uckaq224fy3574;P;0.0092022;BG;PA*B20;9700;0
31.3.2023;ypqci892ek4792;P;0.0671031;BG;PB*B20;9700;0
31.3.2023;fnyal984zm9446;P;0.0020551;BG;PB*B20;9700;0
31.3.2023;fqgqt326kl2984;P;0.0053413;BG;PB*B20;9700;0
31.3.2023;rksbz429vl5785;P;0.0029598;BG;PA*B20;9700;0
31.3.2023;lraom249xm7598;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;lszsn971vh5043;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;gopst550oh5849;P;0.0023051;BG;PB*B20;9700;0
31.3.2023;ziych275ys4165;P;0.012822;BG;PB*B20;9700;0
31.3.2023;ccfad526pr7562;P;0.0543495;BG;PB*B20;9700;0
31.3.2023;stlnq300nv2401;D;1;BG;PB*B20;9700;0
31.3.2023;uekpb252cx7973;P;0.0188629;BG;PA*B20;9700;0
31.3.2023;dzvmq681qd9409;D;1;BG;PB*B20;9700;0
31.3.2023;gqqpy253ck3612;D;1;BG;PB*B20;9700;0
31.3.2023;ykodr650el5420;P;0.1154534;BG;PB*B20;9700;0
31.3.2023;iljyn790dh9796;P;0.002249;BG;PB*B20;9700;0
31.3.2023;xijob644yt3566;D;1;BG;PB*B20;9700;0
31.3.2023;alfav500jf5439;D;1;BG;PB*B20;9700;0
31.3.2023;dgigy314ge7307;D;1;BG;PB*B20;9700;0
31.3.2023;cbqyu838br8614;D;1;BG;PB*B20;9700;0
31.3.2023;zyigw529fg4906;P;0.0081019;BG;PB*B20;9700;0
31.3.2023;jdede581bp9102;P;0.0063788;BG;PB*B20;9700;0
31.3.2023;hsmbc684qw1320;P;0.0078981;BG;PB*B20;9700;0
31.3.2023;nsubm156ml4197;D;1;BG;PB*B20;9700;0
31.3.2023;chxjv571ta8151;D;1;BG;PB*B20;9700;0
30.12.2022;nmdjo377rz4459;P;0.0050688;BG;FKBG30;0111;1.90765918
30.12.2022;ozayl376aa9838;P;0.0960324;BG;FKBG30;1623;2.25687687
30.12.2022;rdfmi728nx7682;P;0.0056338;BG;FKBG30;2020;58.86644576
30.12.2022;zawyc706vb7360;P;0.0024415;BG;CBIB10;4674;6.23478854
30.12.2022;ehetm305kg5785;P;0.0065194;BG;FKBG30;4672;144.6517981
30.12.2022;oymly509it5962;P;0.0193025;BG;FKBG30;2030;27.48389277
30.12.2022;tyetm970nj9617;P;0.0025218;BG;FKBG30;5320;106.997643
